Date,Category,Quantity,Net sales,Gross sales,UniqueItemCount
2022-02-28,Coffee Based,4.0,70000.0,70000.0,2
2022-02-28,Espresso Based,6.0,115000.0,115000.0,4
2022-02-28,Mie,2.0,24000.0,24000.0,1
2022-02-28,Milk Based,7.0,140000.0,140000.0,4
2022-02-28,Signature,2.0,50000.0,50000.0,2
2022-02-28,Signature Based,16.0,338000.0,338000.0,6
2022-02-28,Snack,7.0,104000.0,104000.0,4
2022-02-28,Tea Based,3.0,36000.0,36000.0,2
2022-02-28,Toast,5.0,50000.0,50000.0,3
2022-03-01,Artisan Tea,3.0,45000.0,45000.0,1
2022-03-01,Coffee Based,1.0,25000.0,25000.0,1
2022-03-01,Espresso Based,3.0,60000.0,60000.0,3
2022-03-01,Main Course,1.0,21000.0,21000.0,1
2022-03-01,Mie,1.0,18000.0,18000.0,1
2022-03-01,Milk Based,3.0,60000.0,60000.0,2
2022-03-01,Signature,1.0,25000.0,25000.0,1
2022-03-01,Signature Based,2.0,45000.0,45000.0,2
2022-03-01,Snack,1.0,15000.0,15000.0,1
2022-03-01,Tea Based,3.0,36000.0,36000.0,1
2022-03-02,Artisan Tea,3.0,45000.0,45000.0,1
2022-03-02,Coffee Based,5.0,90000.0,90000.0,3
2022-03-02,Espresso Based,2.0,27000.0,27000.0,2
2022-03-02,Main Course,2.0,42000.0,42000.0,2
2022-03-02,Mie,6.0,72000.0,72000.0,2
2022-03-02,Milk Based,8.0,160000.0,160000.0,5
2022-03-02,Signature Based,5.0,107000.0,107000.0,3
2022-03-02,Snack,7.0,105000.0,105000.0,3
2022-03-02,Tea Based,4.0,48000.0,48000.0,2
2022-03-03,Artisan Tea,2.0,30000.0,30000.0,1
2022-03-03,Coffee Based,4.0,44000.0,44000.0,2
2022-03-03,Espresso Based,6.0,124000.0,124000.0,3
2022-03-03,Mie,1.0,12000.0,12000.0,1
2022-03-03,Milk Based,6.0,120000.0,120000.0,3
2022-03-03,Signature,1.0,25000.0,25000.0,1
2022-03-03,Signature Based,9.0,175000.0,175000.0,5
2022-03-03,Snack,2.0,30000.0,30000.0,2
2022-03-03,Tea Based,1.0,12000.0,12000.0,1
2022-03-03,Toast,4.0,40000.0,40000.0,1
2022-03-04,Artisan Tea,7.0,105000.0,105000.0,2
2022-03-04,Coffee Based,4.0,55000.0,55000.0,3
2022-03-04,Espresso Based,1.0,12000.0,12000.0,1
2022-03-04,Main Course,1.0,21000.0,21000.0,1
2022-03-04,Mie,1.0,10000.0,10000.0,1
2022-03-04,Milk Based,2.0,40000.0,40000.0,1
2022-03-04,Signature Based,1.0,18000.0,18000.0,1
2022-03-04,Snack,2.0,28000.0,28000.0,2
2022-03-04,Tea Based,3.0,45000.0,45000.0,2
2022-03-05,Artisan Tea,3.0,45000.0,45000.0,2
2022-03-05,Coffee Based,16.0,187000.0,187000.0,4
2022-03-05,Espresso Based,8.0,127000.0,127000.0,4
2022-03-05,Main Course,2.0,42000.0,42000.0,2
2022-03-05,Mie,6.0,78000.0,78000.0,2
2022-03-05,Milk Based,4.0,80000.0,80000.0,4
2022-03-05,Signature Based,4.0,73000.0,73000.0,3
2022-03-05,Snack,2.0,28000.0,28000.0,2
2022-03-05,Tea Based,7.0,99000.0,99000.0,3
2022-03-06,Artisan Tea,1.0,15000.0,15000.0,1
2022-03-06,Coffee Based,8.0,102000.0,102000.0,4
2022-03-06,Espresso Based,2.0,27000.0,27000.0,2
2022-03-06,Mie,2.0,24000.0,24000.0,1
2022-03-06,Milk Based,5.0,100000.0,100000.0,3
2022-03-06,Signature Based,8.0,149000.0,149000.0,4
2022-03-06,Snack,3.0,43000.0,43000.0,2
2022-03-06,Tea Based,1.0,12000.0,12000.0,1
2022-03-06,Toast,1.0,10000.0,10000.0,1
2022-03-07,Coffee Based,7.0,95000.0,95000.0,3
2022-03-07,Espresso Based,3.0,47000.0,47000.0,2
2022-03-07,Mie,1.0,15000.0,15000.0,1
2022-03-07,Milk Based,1.0,20000.0,20000.0,1
2022-03-07,Signature Based,1.0,23000.0,23000.0,1
2022-03-07,Snack,1.0,15000.0,15000.0,1
2022-03-08,Coffee Based,6.0,72000.0,72000.0,3
2022-03-08,Mie,3.0,40000.0,40000.0,2
2022-03-08,Milk Based,1.0,20000.0,20000.0,1
2022-03-08,Signature Based,12.0,266000.0,266000.0,5
2022-03-08,Snack,7.0,97000.0,97000.0,3
2022-03-08,Tea Based,1.0,12000.0,12000.0,1
2022-03-09,Coffee Based,3.0,50000.0,50000.0,3
2022-03-09,Espresso Based,5.0,85000.0,85000.0,3
2022-03-09,Main Course,3.0,63000.0,63000.0,1
2022-03-09,Mie,1.0,18000.0,18000.0,1
2022-03-09,Milk Based,2.0,40000.0,40000.0,2
2022-03-09,Signature Based,3.0,51000.0,51000.0,2
2022-03-09,Snack,1.0,13000.0,13000.0,1
2022-03-09,Tea Based,2.0,24000.0,24000.0,2
2022-03-10,Artisan Tea,3.0,45000.0,45000.0,2
2022-03-10,Coffee Based,3.0,40000.0,40000.0,2
2022-03-10,Espresso Based,4.0,54000.0,54000.0,3
2022-03-10,Main Course,5.0,105000.0,105000.0,1
2022-03-10,Milk Based,3.0,60000.0,60000.0,2
2022-03-10,Signature Based,5.0,87000.0,87000.0,2
2022-03-10,Snack,2.0,28000.0,28000.0,2
2022-03-10,Tea Based,5.0,66000.0,66000.0,2
2022-03-11,Artisan Tea,2.0,30000.0,30000.0,2
2022-03-11,Coffee Based,5.0,75000.0,75000.0,3
2022-03-11,Espresso Based,7.0,136000.0,136000.0,5
2022-03-11,Main Course,3.0,63000.0,63000.0,2
2022-03-11,Mie,1.0,12000.0,12000.0,1
2022-03-11,Milk Based,3.0,60000.0,60000.0,2
2022-03-11,Signature,1.0,25000.0,25000.0,1
2022-03-11,Signature Based,16.0,330000.0,330000.0,4
2022-03-11,Snack,7.0,100000.0,100000.0,4
2022-03-11,Tea Based,4.0,54000.0,54000.0,4
2022-03-12,Artisan Tea,3.0,45000.0,45000.0,1
2022-03-12,Coffee Based,15.0,201000.0,201000.0,4
2022-03-12,Espresso Based,3.0,39000.0,39000.0,2
2022-03-12,Main Course,2.0,42000.0,42000.0,1
2022-03-12,Mie,6.0,81000.0,81000.0,2
2022-03-12,Milk Based,11.0,220000.0,220000.0,5
2022-03-12,Signature,3.0,75000.0,75000.0,2
2022-03-12,Signature Based,14.0,264000.0,264000.0,6
2022-03-12,Snack,7.0,99000.0,99000.0,4
2022-03-12,Tea Based,6.0,75000.0,75000.0,3
2022-03-12,Toast,3.0,30000.0,30000.0,1
2022-03-13,Artisan Tea,2.0,30000.0,30000.0,2
2022-03-13,Coffee Based,16.0,233000.0,233000.0,3
2022-03-13,Espresso Based,4.0,65000.0,65000.0,3
2022-03-13,Mie,1.0,10000.0,10000.0,1
2022-03-13,Milk Based,3.0,60000.0,60000.0,3
2022-03-13,Signature Based,10.0,197000.0,197000.0,4
2022-03-13,Snack,7.0,103000.0,103000.0,4
2022-03-13,Tea Based,1.0,12000.0,12000.0,1
2022-03-13,Toast,2.0,20000.0,20000.0,2
2022-03-14,Artisan Tea,3.0,45000.0,45000.0,1
2022-03-14,Coffee Based,11.0,134000.0,134000.0,4
2022-03-14,Espresso Based,1.0,15000.0,15000.0,1
2022-03-14,Main Course,3.0,63000.0,63000.0,1
2022-03-14,Mie,2.0,20000.0,20000.0,1
2022-03-14,Milk Based,1.0,20000.0,20000.0,1
2022-03-14,Snack,4.0,56000.0,56000.0,3
2022-03-14,Tea Based,3.0,45000.0,45000.0,2
2022-03-15,Coffee Based,9.0,135000.0,135000.0,2
2022-03-15,Espresso Based,3.0,44000.0,44000.0,2
2022-03-15,Mie,6.0,64000.0,64000.0,1
2022-03-15,Milk Based,1.0,20000.0,20000.0,1
2022-03-15,Signature Based,3.0,73000.0,73000.0,2
2022-03-15,Snack,3.0,43000.0,43000.0,2
2022-03-15,Tea Based,4.0,57000.0,57000.0,2
2022-03-16,Coffee Based,1.0,10000.0,10000.0,1
2022-03-16,Espresso Based,4.0,73000.0,73000.0,3
2022-03-16,Mie,1.0,10000.0,10000.0,1
2022-03-16,Signature,1.0,25000.0,25000.0,1
2022-03-16,Signature Based,11.0,228000.0,228000.0,5
2022-03-16,Snack,2.0,28000.0,28000.0,2
2022-03-16,Tea Based,2.0,30000.0,30000.0,2
2022-03-17,Coffee Based,11.0,139000.0,139000.0,4
2022-03-17,Espresso Based,3.0,39000.0,39000.0,2
2022-03-17,Mie,3.0,40000.0,40000.0,2
2022-03-17,Milk Based,3.0,60000.0,60000.0,3
2022-03-17,Signature Based,8.0,161000.0,161000.0,5
2022-03-17,Snack,3.0,39000.0,39000.0,1
2022-03-17,Tea Based,1.0,15000.0,15000.0,1
2022-03-17,Toast,1.0,10000.0,10000.0,1
2022-03-18,Coffee Based,5.0,84000.0,84000.0,3
2022-03-18,Espresso Based,1.0,15000.0,15000.0,1
2022-03-18,Mie,2.0,20000.0,20000.0,1
2022-03-18,Signature Based,5.0,109000.0,109000.0,3
2022-03-18,Snack,1.0,13000.0,13000.0,1
2022-03-18,Tea Based,1.0,15000.0,15000.0,1
2022-03-19,Artisan Tea,1.0,15000.0,15000.0,1
2022-03-19,Coffee Based,13.0,186000.0,186000.0,4
2022-03-19,Espresso Based,5.0,85000.0,85000.0,3
2022-03-19,Main Course,5.0,105000.0,105000.0,2
2022-03-19,Mie,8.0,106000.0,106000.0,2
2022-03-19,Milk Based,13.0,260000.0,260000.0,6
2022-03-19,Signature,2.0,50000.0,50000.0,2
2022-03-19,Signature Based,8.0,154000.0,154000.0,5
2022-03-19,Snack,4.0,56000.0,56000.0,2
2022-03-19,Tea Based,3.0,42000.0,42000.0,2
2022-03-19,Toast,4.0,40000.0,40000.0,1
2022-03-20,Artisan Tea,2.0,30000.0,30000.0,1
2022-03-20,Coffee Based,4.0,52000.0,52000.0,3
2022-03-20,Espresso Based,3.0,63000.0,63000.0,3
2022-03-20,Main Course,1.0,21000.0,21000.0,1
2022-03-20,Mie,2.0,30000.0,30000.0,2
2022-03-20,Milk Based,2.0,40000.0,40000.0,2
2022-03-20,Signature,1.0,25000.0,25000.0,1
2022-03-20,Signature Based,9.0,177000.0,177000.0,5
2022-03-20,Snack,4.0,59000.0,59000.0,3
2022-03-20,Tea Based,2.0,27000.0,27000.0,2
2022-03-20,Toast,2.0,20000.0,20000.0,2
2022-03-21,Coffee Based,10.0,113000.0,113000.0,3
2022-03-21,Espresso Based,1.0,25000.0,25000.0,1
2022-03-21,Mie,2.0,20000.0,20000.0,1
2022-03-21,Milk Based,3.0,60000.0,60000.0,3
2022-03-21,Signature Based,6.0,123000.0,123000.0,4
2022-03-21,Snack,6.0,82000.0,82000.0,2
2022-03-22,Artisan Tea,2.0,30000.0,30000.0,1
2022-03-22,Coffee Based,7.0,82000.0,82000.0,3
2022-03-22,Espresso Based,6.0,96000.0,96000.0,4
2022-03-22,Main Course,1.0,21000.0,21000.0,1
2022-03-22,Signature,2.0,50000.0,50000.0,2
2022-03-22,Signature Based,7.0,140000.0,140000.0,4
2022-03-22,Snack,1.0,13000.0,13000.0,1
2022-03-22,Tea Based,6.0,81000.0,81000.0,4
2022-03-23,Artisan Tea,1.0,15000.0,15000.0,1
2022-03-23,Coffee Based,7.0,72000.0,72000.0,2
2022-03-23,Espresso Based,2.0,38000.0,38000.0,2
2022-03-23,Mie,2.0,30000.0,30000.0,2
2022-03-23,Milk Based,5.0,100000.0,100000.0,3
2022-03-23,Signature Based,7.0,138000.0,138000.0,3
2022-03-23,Snack,3.0,39000.0,39000.0,1
2022-03-23,Tea Based,3.0,36000.0,36000.0,2
2022-03-23,Toast,1.0,10000.0,10000.0,1
2022-03-24,Coffee Based,9.0,139000.0,139000.0,4
2022-03-24,Espresso Based,5.0,87000.0,87000.0,4
2022-03-24,Mie,1.0,12000.0,12000.0,1
2022-03-24,Milk Based,1.0,20000.0,20000.0,1
2022-03-24,Signature,1.0,25000.0,25000.0,1
2022-03-24,Signature Based,5.0,110000.0,110000.0,2
2022-03-24,Snack,2.0,28000.0,28000.0,2
2022-03-24,Toast,1.0,10000.0,10000.0,1
2022-03-25,Artisan Tea,2.0,30000.0,30000.0,1
2022-03-25,Coffee Based,4.0,49000.0,49000.0,3
2022-03-25,Espresso Based,3.0,57000.0,57000.0,3
2022-03-25,Main Course,1.0,21000.0,21000.0,1
2022-03-25,Milk Based,3.0,60000.0,60000.0,3
2022-03-25,Signature Based,7.0,149000.0,149000.0,3
2022-03-25,Snack,6.0,86000.0,86000.0,3
2022-03-25,Toast,3.0,30000.0,30000.0,2
2022-03-26,Artisan Tea,1.0,15000.0,15000.0,1
2022-03-26,Coffee Based,5.0,85000.0,85000.0,3
2022-03-26,Espresso Based,3.0,59000.0,59000.0,3
2022-03-26,Main Course,1.0,21000.0,21000.0,1
2022-03-26,Mie,1.0,18000.0,18000.0,1
2022-03-26,Milk Based,4.0,80000.0,80000.0,2
2022-03-26,Signature,1.0,25000.0,25000.0,1
2022-03-26,Signature Based,4.0,81000.0,81000.0,4
2022-03-26,Snack,6.0,80000.0,80000.0,2
2022-03-26,Tea Based,5.0,63000.0,63000.0,3
2022-03-26,Toast,1.0,10000.0,10000.0,1
2022-03-27,Coffee Based,8.0,95000.0,95000.0,2
2022-03-27,Espresso Based,7.0,144000.0,144000.0,4
2022-03-27,Milk Based,5.0,100000.0,100000.0,4
2022-03-27,Signature Based,6.0,118000.0,118000.0,2
2022-03-27,Snack,1.0,13000.0,13000.0,1
2022-03-28,Artisan Tea,1.0,15000.0,15000.0,1
2022-03-28,Coffee Based,8.0,103000.0,103000.0,3
2022-03-28,Espresso Based,2.0,37000.0,37000.0,2
2022-03-28,Main Course,1.0,21000.0,21000.0,1
2022-03-28,Mie,2.0,30000.0,30000.0,2
2022-03-28,Milk Based,6.0,120000.0,120000.0,4
2022-03-28,Signature Based,4.0,83000.0,83000.0,3
2022-03-28,Snack,2.0,30000.0,30000.0,2
2022-03-28,Tea Based,3.0,42000.0,42000.0,2
2022-03-28,Toast,3.0,30000.0,30000.0,1
2022-03-29,Artisan Tea,2.0,30000.0,30000.0,1
2022-03-29,Coffee Based,8.0,117000.0,117000.0,4
2022-03-29,Espresso Based,3.0,60000.0,60000.0,3
2022-03-29,Main Course,1.0,21000.0,21000.0,1
2022-03-29,Mie,1.0,12000.0,12000.0,1
2022-03-29,Milk Based,1.0,20000.0,20000.0,1
2022-03-29,Signature,1.0,25000.0,25000.0,1
2022-03-29,Signature Based,5.0,105000.0,105000.0,2
2022-03-29,Snack,8.0,112000.0,112000.0,2
2022-03-29,Tea Based,2.0,24000.0,24000.0,1
2022-03-29,Toast,2.0,20000.0,20000.0,2
2022-03-30,Artisan Tea,1.0,15000.0,15000.0,1
2022-03-30,Coffee Based,11.0,177000.0,177000.0,3
2022-03-30,Espresso Based,2.0,27000.0,27000.0,2
2022-03-30,Mie,1.0,12000.0,12000.0,1
2022-03-30,Signature Based,11.0,200000.0,200000.0,5
2022-03-30,Snack,5.0,71000.0,71000.0,3
2022-03-30,Tea Based,1.0,12000.0,12000.0,1
2022-03-31,Artisan Tea,2.0,30000.0,30000.0,1
2022-03-31,Coffee Based,12.0,127000.0,127000.0,3
2022-03-31,Espresso Based,1.0,12000.0,12000.0,1
2022-03-31,Mie,1.0,18000.0,18000.0,1
2022-03-31,Milk Based,1.0,20000.0,20000.0,1
2022-03-31,Signature Based,5.0,99000.0,99000.0,4
2022-03-31,Snack,2.0,26000.0,26000.0,1
2022-03-31,Tea Based,4.0,48000.0,48000.0,2
2022-04-01,Artisan Tea,1.0,15000.0,15000.0,1
2022-04-01,Coffee Based,3.0,62000.0,62000.0,2
2022-04-01,Espresso Based,1.0,15000.0,15000.0,1
2022-04-01,Milk Based,8.0,160000.0,160000.0,3
2022-04-01,Signature Based,4.0,74000.0,74000.0,4
2022-04-01,Snack,7.0,106000.0,106000.0,4
2022-04-01,Tea Based,7.0,96000.0,96000.0,5
2022-04-01,Toast,1.0,10000.0,10000.0,1
2022-04-02,Coffee Based,8.0,122000.0,122000.0,4
2022-04-02,Espresso Based,6.0,86000.0,86000.0,3
2022-04-02,Mie,7.0,108000.0,108000.0,2
2022-04-02,Milk Based,6.0,120000.0,120000.0,4
2022-04-02,Signature,1.0,25000.0,25000.0,1
2022-04-02,Signature Based,5.0,96000.0,96000.0,4
2022-04-02,Snack,5.0,72000.0,72000.0,3
2022-04-02,Tea Based,4.0,54000.0,54000.0,4
2022-04-03,Coffee Based,4.0,47000.0,47000.0,3
2022-04-03,Espresso Based,1.0,15000.0,15000.0,1
2022-04-03,Signature Based,2.0,41000.0,41000.0,2
2022-04-04,Artisan Tea,1.0,15000.0,15000.0,1
2022-04-04,Coffee Based,8.0,123000.0,123000.0,3
2022-04-04,Espresso Based,5.0,107000.0,107000.0,3
2022-04-04,Mie,2.0,24000.0,24000.0,1
2022-04-04,Milk Based,4.0,80000.0,80000.0,3
2022-04-04,Signature Based,7.0,131000.0,131000.0,3
2022-04-04,Snack,2.0,30000.0,30000.0,1
2022-04-04,Tea Based,1.0,12000.0,12000.0,1
2022-04-05,Coffee Based,6.0,94000.0,94000.0,3
2022-04-05,Espresso Based,2.0,35000.0,35000.0,2
2022-04-05,Milk Based,4.0,80000.0,80000.0,3
2022-04-05,Snack,3.0,41000.0,41000.0,2
2022-04-05,Tea Based,4.0,57000.0,57000.0,3
2022-04-06,Artisan Tea,2.0,30000.0,30000.0,1
2022-04-06,Coffee Based,8.0,135000.0,135000.0,3
2022-04-06,Espresso Based,2.0,30000.0,30000.0,2
2022-04-06,Mie,2.0,24000.0,24000.0,1
2022-04-06,Milk Based,1.0,20000.0,20000.0,1
2022-04-06,Signature,2.0,50000.0,50000.0,1
2022-04-06,Signature Based,5.0,108000.0,108000.0,4
2022-04-06,Snack,4.0,56000.0,56000.0,3
2022-04-06,Tea Based,4.0,57000.0,57000.0,2
2022-04-07,Coffee Based,8.0,112000.0,112000.0,4
2022-04-07,Espresso Based,1.0,20000.0,20000.0,1
2022-04-07,Mie,2.0,36000.0,36000.0,1
2022-04-07,Milk Based,3.0,60000.0,60000.0,3
2022-04-07,Signature Based,3.0,54000.0,54000.0,1
2022-04-07,Snack,3.0,44000.0,44000.0,2
2022-04-07,Tea Based,4.0,54000.0,54000.0,3
2022-04-08,Artisan Tea,2.0,30000.0,30000.0,1
2022-04-08,Coffee Based,2.0,22000.0,22000.0,2
2022-04-08,Espresso Based,4.0,70000.0,70000.0,3
2022-04-08,Main Course,6.0,126000.0,126000.0,1
2022-04-08,Milk Based,5.0,100000.0,100000.0,2
2022-04-08,Signature,3.0,75000.0,75000.0,1
2022-04-08,Signature Based,5.0,109000.0,109000.0,2
2022-04-08,Snack,7.0,103000.0,103000.0,3
2022-04-08,Tea Based,4.0,54000.0,54000.0,2
2022-04-08,Toast,3.0,30000.0,30000.0,2
2022-04-09,Coffee Based,6.0,105000.0,105000.0,3
2022-04-09,Espresso Based,3.0,53000.0,53000.0,2
2022-04-09,Mie,1.0,18000.0,18000.0,1
2022-04-09,Milk Based,3.0,60000.0,60000.0,2
2022-04-09,Signature Based,3.0,63000.0,63000.0,3
2022-04-09,Snack,1.0,15000.0,15000.0,1
2022-04-10,Artisan Tea,1.0,15000.0,15000.0,1
2022-04-10,Coffee Based,3.0,37000.0,37000.0,3
2022-04-10,Espresso Based,3.0,53000.0,53000.0,3
2022-04-10,Milk Based,3.0,60000.0,60000.0,2
2022-04-10,Signature,1.0,25000.0,25000.0,1
2022-04-10,Signature Based,3.0,59000.0,59000.0,3
2022-04-10,Snack,1.0,15000.0,15000.0,1
2022-04-11,Artisan Tea,1.0,15000.0,15000.0,1
2022-04-11,Coffee Based,10.0,150000.0,150000.0,3
2022-04-11,Espresso Based,1.0,25000.0,25000.0,1
2022-04-11,Milk Based,1.0,20000.0,20000.0,1
2022-04-11,Signature Based,5.0,91000.0,91000.0,2
2022-04-11,Snack,4.0,60000.0,60000.0,2
2022-04-11,Tea Based,1.0,15000.0,15000.0,1
2022-04-11,Toast,1.0,10000.0,10000.0,1
2022-04-12,Artisan Tea,3.0,45000.0,45000.0,2
2022-04-12,Coffee Based,10.0,180000.0,180000.0,3
2022-04-12,Espresso Based,1.0,15000.0,15000.0,1
2022-04-12,Milk Based,2.0,40000.0,40000.0,2
2022-04-12,Signature Based,2.0,36000.0,36000.0,1
2022-04-12,Snack,1.0,13000.0,13000.0,1
2022-04-12,Tea Based,1.0,12000.0,12000.0,1
2022-04-13,Coffee Based,8.0,96000.0,96000.0,3
2022-04-13,Espresso Based,2.0,30000.0,30000.0,1
2022-04-13,Signature Based,4.0,82000.0,82000.0,3
2022-04-13,Tea Based,4.0,57000.0,57000.0,2
2022-04-14,Coffee Based,4.0,62000.0,62000.0,4
2022-04-14,Espresso Based,2.0,35000.0,35000.0,2
2022-04-14,Mie,1.0,12000.0,12000.0,1
2022-04-14,Milk Based,2.0,40000.0,40000.0,2
2022-04-14,Signature,2.0,50000.0,50000.0,2
2022-04-14,Signature Based,6.0,121000.0,121000.0,4
2022-04-14,Snack,2.0,30000.0,30000.0,1
2022-04-14,Toast,1.0,10000.0,10000.0,1
2022-04-15,Artisan Tea,4.0,60000.0,60000.0,1
2022-04-15,Coffee Based,5.0,77000.0,77000.0,4
2022-04-15,Espresso Based,1.0,25000.0,25000.0,1
2022-04-15,Main Course,1.0,21000.0,21000.0,1
2022-04-15,Milk Based,5.0,100000.0,100000.0,3
2022-04-15,Signature Based,6.0,107000.0,107000.0,3
2022-04-15,Snack,8.0,116000.0,116000.0,4
2022-04-15,Tea Based,6.0,84000.0,84000.0,4
2022-04-15,Toast,2.0,20000.0,20000.0,1
2022-04-16,Artisan Tea,2.0,30000.0,30000.0,1
2022-04-16,Coffee Based,9.0,130000.0,130000.0,3
2022-04-16,Espresso Based,5.0,99000.0,99000.0,3
2022-04-16,Milk Based,6.0,120000.0,120000.0,4
2022-04-16,Signature Based,9.0,183000.0,183000.0,4
2022-04-16,Snack,6.0,86000.0,86000.0,3
2022-04-16,Tea Based,8.0,111000.0,111000.0,4
2022-04-16,Toast,2.0,20000.0,20000.0,1
2022-04-17,Artisan Tea,1.0,15000.0,15000.0,1
2022-04-17,Coffee Based,8.0,96000.0,96000.0,3
2022-04-17,Milk Based,1.0,20000.0,20000.0,1
2022-04-17,Signature Based,2.0,36000.0,36000.0,1
2022-04-17,Tea Based,1.0,15000.0,15000.0,1
2022-04-18,Coffee Based,2.0,20000.0,20000.0,1
2022-04-18,Espresso Based,3.0,42000.0,42000.0,2
2022-04-18,Milk Based,2.0,40000.0,40000.0,1
2022-04-18,Signature,2.0,50000.0,50000.0,1
2022-04-18,Signature Based,5.0,99000.0,99000.0,4
2022-04-18,Snack,3.0,39000.0,39000.0,1
2022-04-18,Tea Based,6.0,72000.0,72000.0,1
2022-04-19,Artisan Tea,1.0,15000.0,15000.0,1
2022-04-19,Coffee Based,4.0,55000.0,55000.0,2
2022-04-19,Espresso Based,2.0,42000.0,42000.0,2
2022-04-19,Milk Based,3.0,60000.0,60000.0,3
2022-04-19,Signature Based,3.0,61000.0,61000.0,2
2022-04-19,Snack,5.0,69000.0,69000.0,3
2022-04-19,Tea Based,3.0,42000.0,42000.0,2
2022-04-19,Toast,1.0,10000.0,10000.0,1
2022-04-20,Coffee Based,7.0,84000.0,84000.0,3
2022-04-20,Mie,1.0,18000.0,18000.0,1
2022-04-20,Milk Based,3.0,60000.0,60000.0,2
2022-04-20,Signature Based,8.0,151000.0,151000.0,4
2022-04-20,Snack,2.0,26000.0,26000.0,1
2022-04-20,Tea Based,1.0,15000.0,15000.0,1
2022-04-20,Toast,2.0,20000.0,20000.0,1
2022-04-21,Coffee Based,2.0,20000.0,20000.0,1
2022-04-21,Mie,1.0,12000.0,12000.0,1
2022-04-21,Milk Based,4.0,80000.0,80000.0,2
2022-04-21,Signature Based,6.0,115000.0,115000.0,5
2022-04-22,Artisan Tea,1.0,15000.0,15000.0,1
2022-04-22,Coffee Based,2.0,20000.0,20000.0,1
2022-04-22,Espresso Based,2.0,27000.0,27000.0,2
2022-04-22,Milk Based,4.0,80000.0,80000.0,3
2022-04-22,Signature Based,5.0,89000.0,89000.0,3
2022-04-22,Snack,1.0,13000.0,13000.0,1
2022-04-22,Tea Based,3.0,42000.0,42000.0,3
2022-04-23,Artisan Tea,3.0,45000.0,45000.0,1
2022-04-23,Coffee Based,10.0,127000.0,127000.0,3
2022-04-23,Espresso Based,3.0,58000.0,58000.0,2
2022-04-23,Milk Based,1.0,20000.0,20000.0,1
2022-04-23,Signature Based,4.0,80000.0,80000.0,4
2022-04-23,Snack,4.0,58000.0,58000.0,3
2022-04-23,Tea Based,1.0,15000.0,15000.0,1
2022-04-24,Artisan Tea,3.0,45000.0,45000.0,1
2022-04-24,Coffee Based,3.0,50000.0,50000.0,3
2022-04-24,Mie,1.0,12000.0,12000.0,1
2022-04-24,Milk Based,2.0,40000.0,40000.0,1
2022-04-24,Signature Based,1.0,18000.0,18000.0,1
2022-04-24,Snack,2.0,28000.0,28000.0,2
2022-04-24,Toast,1.0,10000.0,10000.0,1
2022-04-25,Coffee Based,5.0,64000.0,64000.0,3
2022-04-25,Espresso Based,1.0,15000.0,15000.0,1
2022-04-25,Main Course,2.0,42000.0,42000.0,2
2022-04-25,Mie,1.0,10000.0,10000.0,1
2022-04-25,Milk Based,3.0,60000.0,60000.0,3
2022-04-25,Signature,1.0,25000.0,25000.0,1
2022-04-25,Signature Based,4.0,82000.0,82000.0,2
2022-04-25,Tea Based,1.0,12000.0,12000.0,1
2022-04-26,Artisan Tea,2.0,30000.0,30000.0,2
2022-04-26,Coffee Based,3.0,40000.0,40000.0,2
2022-04-26,Espresso Based,1.0,15000.0,15000.0,1
2022-04-26,Main Course,1.0,21000.0,21000.0,1
2022-04-26,Mie,1.0,12000.0,12000.0,1
2022-04-26,Milk Based,1.0,20000.0,20000.0,1
2022-04-26,Signature Based,2.0,38000.0,38000.0,2
2022-04-26,Tea Based,1.0,15000.0,15000.0,1
2022-04-27,Artisan Tea,1.0,15000.0,15000.0,1
2022-04-27,Coffee Based,5.0,60000.0,60000.0,2
2022-04-27,Espresso Based,1.0,12000.0,12000.0,1
2022-04-27,Mie,1.0,12000.0,12000.0,1
2022-04-27,Milk Based,1.0,20000.0,20000.0,1
2022-04-27,Signature Based,3.0,64000.0,64000.0,2
2022-04-27,Snack,2.0,31000.0,31000.0,2
2022-04-27,Tea Based,6.0,87000.0,87000.0,4
2022-04-28,Coffee Based,7.0,107000.0,107000.0,4
2022-04-28,Espresso Based,4.0,67000.0,67000.0,3
2022-04-28,Main Course,4.0,84000.0,84000.0,1
2022-04-28,Milk Based,3.0,60000.0,60000.0,1
2022-04-28,Signature Based,1.0,21000.0,21000.0,1
2022-04-28,Snack,3.0,39000.0,39000.0,1
2022-04-28,Tea Based,6.0,81000.0,81000.0,4
2022-04-28,Toast,1.0,10000.0,10000.0,1
2022-04-29,Artisan Tea,2.0,30000.0,30000.0,1
2022-04-29,Coffee Based,6.0,102000.0,102000.0,4
2022-04-29,Main Course,2.0,42000.0,42000.0,2
2022-04-29,Mie,1.0,12000.0,12000.0,1
2022-04-29,Milk Based,2.0,40000.0,40000.0,2
2022-04-29,Signature Based,6.0,130000.0,130000.0,3
2022-04-29,Snack,4.0,56000.0,56000.0,3
2022-04-29,Tea Based,5.0,72000.0,72000.0,3
2022-04-29,Toast,2.0,20000.0,20000.0,1
2022-04-30,Coffee Based,2.0,25000.0,25000.0,2
2022-04-30,Espresso Based,2.0,42000.0,42000.0,2
2022-04-30,Main Course,1.0,21000.0,21000.0,1
2022-04-30,Mie,1.0,12000.0,12000.0,1
2022-04-30,Milk Based,2.0,40000.0,40000.0,1
